primary_industry,count,ratio
Quản lý tiêu chuẩn và chất lượng / Thực tập sinh / Thu mua - Kho Vận - Chuỗi cung ứng,1,1.8308647174060309e-06
Xuất Nhập Khẩu / Chăm sóc khách hàng / Nông - Lâm - Ngư nghiệp,1,1.8308647174060309e-06
Bán hàng - Kinh doanh / Marketing / Y tế - Chăm sóc sức khỏe,1,1.8308647174060309e-06
Hành chính - Thư ký / Kiến trúc - Thiết kế nội ngoại thất / Luật - Pháp Lý - Tuân thủ,1,1.8308647174060309e-06
Thu mua - Kho Vận - Chuỗi cung ứng / Lao động phổ thông / Thực tập sinh,1,1.8308647174060309e-06
Bán hàng - Kinh doanh / Thu mua - Kho Vận - Chuỗi cung ứng / IT Phần mềm,1,1.8308647174060309e-06
Bất động sản / Bán hàng - Kinh doanh / Tài chính - Đầu tư - Chứng Khoán,1,1.8308647174060309e-06
Kiến trúc - Thiết kế nội ngoại thất / Sản xuất - Lắp ráp - Chế biến / Khoa học - Kỹ thuật,1,1.8308647174060309e-06
Chăm sóc khách hàng / Marketing / Bán hàng - Kinh doanh,1,1.8308647174060309e-06
Bán hàng - Kinh doanh / Bán sỉ - Bán lẻ - Quản lý cửa hàng / Nghề nghiệp khác,1,1.8308647174060309e-06
Bất động sản / Bán sỉ - Bán lẻ - Quản lý cửa hàng / Bán hàng - Kinh doanh,1,1.8308647174060309e-06
Khoa học - Kỹ thuật / Vận hành - Bảo trì - Bảo dưỡng / Hành chính - Thư ký,1,1.8308647174060309e-06
Quản lý dự án / Khoa học - Kỹ thuật / Dầu khí,1,1.8308647174060309e-06
Y tế - Chăm sóc sức khỏe / Dược phẩm / Nghề nghiệp khác,1,1.8308647174060309e-06
Thực phẩm - Đồ uống / Công nghệ thực phẩm - Dinh dưỡng / Hóa học - Hóa sinh,1,1.8308647174060309e-06
An ninh - Bảo vệ / Vận Tải - Lái xe - Giao nhận / Vận hành - Bảo trì - Bảo dưỡng,1,1.8308647174060309e-06
Bán sỉ - Bán lẻ - Quản lý cửa hàng / Kế toán / Bán hàng - Kinh doanh,1,1.8308647174060309e-06
Khoa học Dữ liệu,1,1.8308647174060309e-06
Thông tin - Truyền thông - Quảng cáo / Thiết kế - Sáng tạo nghệ thuật,1,1.8308647174060309e-06
Khoa học - Kỹ thuật / Biên phiên dịch / Cơ khí - Ô tô - Tự động hóa,1,1.8308647174060309e-06
Bán sỉ - Bán lẻ - Quản lý cửa hàng / Lao động phổ thông / Chăm sóc khách hàng,1,1.8308647174060309e-06
Chăm sóc khách hàng / Thực phẩm - Đồ uống / Bán hàng - Kinh doanh,1,1.8308647174060309e-06
Lao động phổ thông / Thực phẩm - Đồ uống / Thu mua - Kho Vận - Chuỗi cung ứng,1,1.8308647174060309e-06
Thiết kế - Sáng tạo nghệ thuật / Xây dựng,1,1.8308647174060309e-06
Bán hàng - Kinh doanh / Chăm sóc khách hàng / Sản xuất - Lắp ráp - Chế biến,1,1.8308647174060309e-06
Thiết kế - Sáng tạo nghệ thuật / Kiến trúc - Thiết kế nội ngoại thất / Sản xuất - Lắp ráp - Chế biến,1,1.8308647174060309e-06
Hành chính - Thư ký / Khách sạn - Nhà hàng - Du lịch / Nghề nghiệp khác,1,1.8308647174060309e-06
Bất động sản / Xây dựng / Bán hàng - Kinh doanh,1,1.8308647174060309e-06
Kế toán / Kiến trúc - Thiết kế nội ngoại thất / Xây dựng,1,1.8308647174060309e-06
Marketing / Kiến trúc - Thiết kế nội ngoại thất / Kế toán,1,1.8308647174060309e-06
Tài chính - Đầu tư - Chứng Khoán / Bán hàng - Kinh doanh / Luật - Pháp Lý - Tuân thủ,1,1.8308647174060309e-06
Cơ khí - Ô tô - Tự động hóa / Khoa học - Kỹ thuật / Kiến trúc - Thiết kế nội ngoại thất,1,1.8308647174060309e-06
Ngân hàng / Bán hàng - Kinh doanh / Quản lý dự án,1,1.8308647174060309e-06
Xuất Nhập Khẩu / Dầu khí / Thực tập sinh,1,1.8308647174060309e-06
Vận hành - Bảo trì - Bảo dưỡng / Lao động phổ thông / Sản xuất - Lắp ráp - Chế biến,1,1.8308647174060309e-06
Bán hàng - Kinh doanh / Xây dựng / Marketing,1,1.8308647174060309e-06
Xuất bản - In ấn / Lao động phổ thông / Sản xuất - Lắp ráp - Chế biến,1,1.8308647174060309e-06
Dệt may - Da giày - Thời trang / Lao động phổ thông / Nghề nghiệp khác,1,1.8308647174060309e-06
Công nghệ thực phẩm - Dinh dưỡng / Khách sạn - Nhà hàng - Du lịch / Thực phẩm - Đồ uống,1,1.8308647174060309e-06
Kế toán / Cơ khí - Ô tô - Tự động hóa / Vận Tải - Lái xe - Giao nhận,1,1.8308647174060309e-06
Điện - Điện tử - Điện lạnh / Thu mua - Kho Vận - Chuỗi cung ứng / Cơ khí - Ô tô - Tự động hóa,1,1.8308647174060309e-06
Hành chính - Thư ký / Sản xuất - Lắp ráp - Chế biến / Thực phẩm - Đồ uống,1,1.8308647174060309e-06
Sản xuất - Lắp ráp - Chế biến / Khoa học - Kỹ thuật / Hóa học - Hóa sinh,1,1.8308647174060309e-06
Khai thác năng lượng - Khoáng sản - Địa chất / Xây dựng / Khoa học - Kỹ thuật,1,1.8308647174060309e-06
Luật - Pháp Lý - Tuân thủ / Phân tích - Thống kê dữ liệu / IT Phần cứng - Mạng,1,1.8308647174060309e-06
Hành chính - Thư ký / Nhân sự / Dược phẩm,1,1.8308647174060309e-06
Khách sạn - Nhà hàng - Du lịch / Kế toán / Kiểm toán,1,1.8308647174060309e-06
Điện - Điện tử - Điện lạnh / Xây dựng / Quản lý tiêu chuẩn và chất lượng,1,1.8308647174060309e-06
Lao động phổ thông / Cơ khí - Ô tô - Tự động hóa / Vận hành - Bảo trì - Bảo dưỡng,1,1.8308647174060309e-06
Điện - Điện tử - Điện lạnh / Khách sạn - Nhà hàng - Du lịch,1,1.8308647174060309e-06
Xuất Nhập Khẩu / Bán hàng - Kinh doanh / Chăn nuôi - Thú y,1,1.8308647174060309e-06
Luật - Pháp Lý - Tuân thủ / Bất động sản / Chăm sóc khách hàng,1,1.8308647174060309e-06
Y tế - Chăm sóc sức khỏe / Chăm sóc khách hàng / Biên phiên dịch,1,1.8308647174060309e-06
Chăm sóc khách hàng / Thông tin - Truyền thông - Quảng cáo,1,1.8308647174060309e-06
Thông tin - Truyền thông - Quảng cáo / Bán hàng - Kinh doanh / Bán sỉ - Bán lẻ - Quản lý cửa hàng,1,1.8308647174060309e-06
Marketing / Thực phẩm - Đồ uống,1,1.8308647174060309e-06
IT Phần mềm / Khoa học - Kỹ thuật / Vận hành - Bảo trì - Bảo dưỡng,1,1.8308647174060309e-06
IT Phần cứng - Mạng / Khoa học - Kỹ thuật / Nghề nghiệp khác,1,1.8308647174060309e-06
IT Phần cứng - Mạng / Vận hành - Bảo trì - Bảo dưỡng / Chăm sóc khách hàng,1,1.8308647174060309e-06
Hành chính - Thư ký / Kế toán / Biên phiên dịch,1,1.8308647174060309e-06
Marketing / Bán hàng - Kinh doanh / Giáo dục - Đào tạo,1,1.8308647174060309e-06
Vận Tải - Lái xe - Giao nhận / Bất động sản / Lao động phổ thông,1,1.8308647174060309e-06
Kiến trúc - Thiết kế nội ngoại thất / Cơ khí - Ô tô - Tự động hóa / Sản xuất - Lắp ráp - Chế biến,1,1.8308647174060309e-06
Môi trường - Xử lý chất thải / Quản lý tiêu chuẩn và chất lượng / Sản xuất - Lắp ráp - Chế biến,1,1.8308647174060309e-06
Thiết kế - Sáng tạo nghệ thuật / Khoa học - Kỹ thuật,1,1.8308647174060309e-06
Sản xuất - Lắp ráp - Chế biến / Marketing / Kiến trúc - Thiết kế nội ngoại thất,1,1.8308647174060309e-06
IT Phần mềm / Vận hành - Bảo trì - Bảo dưỡng / IT Phần cứng - Mạng,1,1.8308647174060309e-06
IT Phần cứng - Mạng / Chăm sóc khách hàng,1,1.8308647174060309e-06
Hành chính - Thư ký / Quản lý dự án,1,1.8308647174060309e-06
Bán hàng - Kinh doanh / Thu mua - Kho Vận - Chuỗi cung ứng / Quản lý dự án,1,1.8308647174060309e-06
Điện - Điện tử - Điện lạnh / Quản lý dự án / Vận hành - Bảo trì - Bảo dưỡng,1,1.8308647174060309e-06
Hành chính - Thư ký / Thiết kế - Sáng tạo nghệ thuật / Biên phiên dịch,1,1.8308647174060309e-06
Quản lý tiêu chuẩn và chất lượng / Bưu chính viễn thông / IT Phần cứng - Mạng,1,1.8308647174060309e-06
Xây dựng / An toàn lao động / Khoa học - Kỹ thuật,1,1.8308647174060309e-06
Kiến trúc - Thiết kế nội ngoại thất / Hóa học - Hóa sinh,1,1.8308647174060309e-06
Xuất Nhập Khẩu / Biên phiên dịch / Bán hàng - Kinh doanh,1,1.8308647174060309e-06
Xây dựng / Luật - Pháp Lý - Tuân thủ,1,1.8308647174060309e-06
Nghề nghiệp khác / Lao động phổ thông,1,1.8308647174060309e-06
Bán sỉ - Bán lẻ - Quản lý cửa hàng / Luật - Pháp Lý - Tuân thủ / Quản lý tiêu chuẩn và chất lượng,1,1.8308647174060309e-06
Vận hành - Bảo trì - Bảo dưỡng / Dệt may - Da giày - Thời trang / Lao động phổ thông,1,1.8308647174060309e-06
Xây dựng / Khoa học - Kỹ thuật / An toàn lao động,1,1.8308647174060309e-06
Thông tin - Truyền thông - Quảng cáo / Lao động phổ thông / Khoa học - Kỹ thuật,1,1.8308647174060309e-06
Khách sạn - Nhà hàng - Du lịch / Giáo dục - Đào tạo / Chăm sóc khách hàng,1,1.8308647174060309e-06
Bán hàng - Kinh doanh / Nông - Lâm - Ngư nghiệp / Kế toán,1,1.8308647174060309e-06
IT Phần mềm / Tài chính - Đầu tư - Chứng Khoán,1,1.8308647174060309e-06
IT Phần cứng - Mạng / IT Phần mềm / Hành chính - Thư ký,1,1.8308647174060309e-06
Thu mua / Vật tư,1,1.8308647174060309e-06
Khác,1,1.8308647174060309e-06
Cơ khí - Ô tô - Tự động hóa / Điện - Điện tử - Điện lạnh / Lao động phổ thông,1,1.8308647174060309e-06
Thu mua - Kho Vận - Chuỗi cung ứng / Xây dựng / Kế toán,1,1.8308647174060309e-06
Luật - Pháp Lý - Tuân thủ / Nhân sự / Y tế - Chăm sóc sức khỏe,1,1.8308647174060309e-06
Marketing / Bất động sản,1,1.8308647174060309e-06
IT Phần mềm / Bán hàng - Kinh doanh / Kế toán,1,1.8308647174060309e-06
Dược phẩm / Hóa học - Hóa sinh / Phân tích - Thống kê dữ liệu,1,1.8308647174060309e-06
Vận hành - Bảo trì - Bảo dưỡng / Hành chính - Thư ký / Cơ khí - Ô tô - Tự động hóa,1,1.8308647174060309e-06
Bán hàng - Kinh doanh / Giáo dục - Đào tạo / Bán sỉ - Bán lẻ - Quản lý cửa hàng,1,1.8308647174060309e-06
Luật - Pháp Lý - Tuân thủ / Công nghệ thực phẩm - Dinh dưỡng / Hành chính - Thư ký,1,1.8308647174060309e-06
Khách sạn - Nhà hàng - Du lịch / Nghề nghiệp khác / Giáo dục - Đào tạo,1,1.8308647174060309e-06
Điện - Điện tử - Điện lạnh / Sản xuất - Lắp ráp - Chế biến / Cơ khí - Ô tô - Tự động hóa,1,1.8308647174060309e-06
Nhân sự / Khách sạn - Nhà hàng - Du lịch / Giáo dục - Đào tạo,1,1.8308647174060309e-06
Dệt may - Da giày - Thời trang / Xuất bản - In ấn / Thu mua - Kho Vận - Chuỗi cung ứng,1,1.8308647174060309e-06
Thu mua - Kho Vận - Chuỗi cung ứng / Kế toán / Chăm sóc khách hàng,1,1.8308647174060309e-06
Kế toán / Luật - Pháp Lý - Tuân thủ / Xuất Nhập Khẩu,1,1.8308647174060309e-06
Thiết kế - Sáng tạo nghệ thuật / Thông tin - Truyền thông - Quảng cáo / Nghề nghiệp khác,1,1.8308647174060309e-06
Bán hàng - Kinh doanh / Chăm sóc khách hàng / IT Phần mềm,1,1.8308647174060309e-06
Nông - Lâm - Ngư nghiệp / Kiến trúc - Thiết kế nội ngoại thất / Môi trường - Xử lý chất thải,1,1.8308647174060309e-06
Khách sạn - Nhà hàng - Du lịch / Thực phẩm - Đồ uống / Chăm sóc khách hàng,1,1.8308647174060309e-06
Kế toán / Tài chính - Đầu tư - Chứng Khoán / Biên phiên dịch,1,1.8308647174060309e-06
Bán hàng - Kinh doanh / Sản xuất - Lắp ráp - Chế biến / Chăm sóc khách hàng,1,1.8308647174060309e-06
Bán sỉ - Bán lẻ - Quản lý cửa hàng / Thu mua - Kho Vận - Chuỗi cung ứng / Y tế - Chăm sóc sức khỏe,1,1.8308647174060309e-06
Bán sỉ - Bán lẻ - Quản lý cửa hàng / IT Phần mềm / Thu mua - Kho Vận - Chuỗi cung ứng,1,1.8308647174060309e-06
Dệt may - Da giày - Thời trang / Thu mua - Kho Vận - Chuỗi cung ứng / Biên phiên dịch,1,1.8308647174060309e-06
Thu mua - Kho Vận - Chuỗi cung ứng / Kiểm toán,1,1.8308647174060309e-06
Luật - Pháp Lý - Tuân thủ / Kiểm toán / Quản lý tiêu chuẩn và chất lượng,1,1.8308647174060309e-06
Hành chính - Thư ký / Luật - Pháp Lý - Tuân thủ / Nhân sự,1,1.8308647174060309e-06
Khách sạn - Nhà hàng - Du lịch / Khoa học - Kỹ thuật / Vận hành - Bảo trì - Bảo dưỡng,1,1.8308647174060309e-06
Thu mua - Kho Vận - Chuỗi cung ứng / Nghề nghiệp khác / Lao động phổ thông,1,1.8308647174060309e-06
Chăm sóc khách hàng / Thực tập sinh / IT Phần mềm,1,1.8308647174060309e-06
Thiết kế - Sáng tạo nghệ thuật / Cơ khí - Ô tô - Tự động hóa / Kiến trúc - Thiết kế nội ngoại thất,1,1.8308647174060309e-06
Kế toán / Kiểm toán / Quản lý dự án,1,1.8308647174060309e-06
Bảo hiểm / Bất động sản / Ngân hàng,1,1.8308647174060309e-06
Quản lý tiêu chuẩn và chất lượng / Xuất Nhập Khẩu,1,1.8308647174060309e-06
Luật - Pháp Lý - Tuân thủ / Bán hàng - Kinh doanh / Marketing,1,1.8308647174060309e-06
Xuất Nhập Khẩu / Bán hàng - Kinh doanh / Kế toán,1,1.8308647174060309e-06
Bán sỉ - Bán lẻ - Quản lý cửa hàng / Điện - Điện tử - Điện lạnh / Bán hàng - Kinh doanh,1,1.8308647174060309e-06
Bán hàng - Kinh doanh / Thu mua - Kho Vận - Chuỗi cung ứng / Xây dựng,1,1.8308647174060309e-06
Ngân hàng / Bất động sản,1,1.8308647174060309e-06
Kế toán / Phân tích - Thống kê dữ liệu / Kiểm toán,1,1.8308647174060309e-06
Xuất bản - In ấn / Quản lý tiêu chuẩn và chất lượng,1,1.8308647174060309e-06
Bán sỉ - Bán lẻ - Quản lý cửa hàng / Lao động phổ thông / Khách sạn - Nhà hàng - Du lịch,1,1.8308647174060309e-06
IT Phần mềm / IT Phần cứng - Mạng / Xuất bản - In ấn,1,1.8308647174060309e-06
Bán hàng - Kinh doanh / Bảo hiểm / Chăm sóc khách hàng,1,1.8308647174060309e-06
Thiết kế - Sáng tạo nghệ thuật / Bưu chính viễn thông / Cơ khí - Ô tô - Tự động hóa,1,1.8308647174060309e-06
Bán sỉ - Bán lẻ - Quản lý cửa hàng / Thực phẩm - Đồ uống / Khách sạn - Nhà hàng - Du lịch,1,1.8308647174060309e-06
Kế toán / Bán hàng - Kinh doanh / Khách sạn - Nhà hàng - Du lịch,1,1.8308647174060309e-06
Nhân sự / Phi chính phủ - Phi lợi nhuận,1,1.8308647174060309e-06
Thông tin - Truyền thông - Quảng cáo / Truyền hình - Báo chí - Biên tập / Phân tích - Thống kê dữ liệu,1,1.8308647174060309e-06
Lao động phổ thông / Khách sạn - Nhà hàng - Du lịch / Chăm sóc khách hàng,1,1.8308647174060309e-06
Khoa học - Kỹ thuật / Bán hàng - Kinh doanh / Điện - Điện tử - Điện lạnh,1,1.8308647174060309e-06
Bán lẻ điện tử,1,1.8308647174060309e-06
Thiết kế - Sáng tạo nghệ thuật / Marketing / Dệt may - Da giày - Thời trang,1,1.8308647174060309e-06
Bán hàng - Kinh doanh / Y tế - Chăm sóc sức khỏe / Bất động sản,1,1.8308647174060309e-06
Thiết kế - Sáng tạo nghệ thuật / Cơ khí - Ô tô - Tự động hóa / Sản xuất - Lắp ráp - Chế biến,1,1.8308647174060309e-06
Vận hành - Bảo trì - Bảo dưỡng / Sản xuất - Lắp ráp - Chế biến / Xây dựng,1,1.8308647174060309e-06
Hành chính - Thư ký / Bất động sản / Bảo hiểm,1,1.8308647174060309e-06
Thực tập sinh / Kiến trúc - Thiết kế nội ngoại thất / Xây dựng,1,1.8308647174060309e-06
Xây dựng / Chăn nuôi - Thú y,1,1.8308647174060309e-06
Thu mua - Kho Vận - Chuỗi cung ứng / Chăm sóc khách hàng / Hành chính - Thư ký,1,1.8308647174060309e-06
Môi trường - Xử lý chất thải / Hóa học - Hóa sinh / Nghề nghiệp khác,1,1.8308647174060309e-06
Bán hàng - Kinh doanh / Lao động phổ thông / Kế toán,1,1.8308647174060309e-06
Khoa học - Kỹ thuật / Lao động phổ thông / Vận hành - Bảo trì - Bảo dưỡng,1,1.8308647174060309e-06
Vận hành - Bảo trì - Bảo dưỡng / Khoa học - Kỹ thuật / IT Phần cứng - Mạng,1,1.8308647174060309e-06
Hành chính - Thư ký / Marketing / Kế toán,1,1.8308647174060309e-06
Xuất Nhập Khẩu / Dệt may - Da giày - Thời trang / Thu mua - Kho Vận - Chuỗi cung ứng,1,1.8308647174060309e-06
Cơ khí chế tạo / Điện / Điện tử / Tự động hóa,1,1.8308647174060309e-06
Khoa học - Kỹ thuật / Thông tin - Truyền thông - Quảng cáo,1,1.8308647174060309e-06
Dệt may - Da giày - Thời trang / Kiến trúc - Thiết kế nội ngoại thất / Xuất bản - In ấn,1,1.8308647174060309e-06
Xây dựng / Điện - Điện tử - Điện lạnh / Môi trường - Xử lý chất thải,1,1.8308647174060309e-06
Hành chính - Thư ký / Kiến trúc - Thiết kế nội ngoại thất / Nhân sự,1,1.8308647174060309e-06
Kiến trúc - Thiết kế nội ngoại thất / Kế toán,1,1.8308647174060309e-06
Kiến trúc - Thiết kế nội ngoại thất / Sản xuất - Lắp ráp - Chế biến,1,1.8308647174060309e-06
An toàn lao động / Khách sạn - Nhà hàng - Du lịch,1,1.8308647174060309e-06
Thu mua - Kho Vận - Chuỗi cung ứng / Vận Tải - Lái xe - Giao nhận / Kế toán,1,1.8308647174060309e-06
Sản xuất - Lắp ráp - Chế biến / Hành chính - Thư ký,1,1.8308647174060309e-06
Khoa học - Kỹ thuật / Cơ khí - Ô tô - Tự động hóa / Bán hàng - Kinh doanh,1,1.8308647174060309e-06
Thông tin - Truyền thông - Quảng cáo / Hành chính - Thư ký / Giáo dục - Đào tạo,1,1.8308647174060309e-06
Tài chính - Đầu tư - Chứng Khoán / Phân tích - Thống kê dữ liệu / Ngân hàng,1,1.8308647174060309e-06
Y tế - Chăm sóc sức khỏe / Điện - Điện tử - Điện lạnh / Dược phẩm,1,1.8308647174060309e-06
Tài chính - Đầu tư - Chứng Khoán / Bất động sản,1,1.8308647174060309e-06
Xuất Nhập Khẩu / Quản lý tiêu chuẩn và chất lượng / Kiến trúc - Thiết kế nội ngoại thất,1,1.8308647174060309e-06
Nông - Lâm - Ngư nghiệp / Chăm sóc khách hàng / Bán hàng - Kinh doanh,1,1.8308647174060309e-06
Quản lý tiêu chuẩn và chất lượng / Xuất bản - In ấn / Hóa học - Hóa sinh,1,1.8308647174060309e-06
Cơ khí - Ô tô - Tự động hóa / Quản lý dự án,1,1.8308647174060309e-06
Sản xuất - Lắp ráp - Chế biến / Thu mua - Kho Vận - Chuỗi cung ứng / Chăm sóc khách hàng,1,1.8308647174060309e-06
Xây dựng / Thiết kế - Sáng tạo nghệ thuật / Kiến trúc - Thiết kế nội ngoại thất,1,1.8308647174060309e-06
Thu mua - Kho Vận - Chuỗi cung ứng / Khoa học - Kỹ thuật / Vận Tải - Lái xe - Giao nhận,1,1.8308647174060309e-06
Bán hàng - Kinh doanh / Vận Tải - Lái xe - Giao nhận,1,1.8308647174060309e-06
Vận Tải - Lái xe - Giao nhận / Môi trường - Xử lý chất thải / Lao động phổ thông,1,1.8308647174060309e-06
Kiến trúc - Thiết kế nội ngoại thất / Điện - Điện tử - Điện lạnh / Cơ khí - Ô tô - Tự động hóa,1,1.8308647174060309e-06
Phân tích - Thống kê dữ liệu / IT Phần mềm / Quản lý dự án,1,1.8308647174060309e-06
Xây dựng / Biên phiên dịch,1,1.8308647174060309e-06
Kế toán/Kiểm toán/Thuế,1,1.8308647174060309e-06
Tài chính - Đầu tư - Chứng Khoán / Nhân sự / Ngân hàng,1,1.8308647174060309e-06
An ninh - Bảo vệ / Khách sạn - Nhà hàng - Du lịch / Nghề nghiệp khác,1,1.8308647174060309e-06
Luật - Pháp Lý - Tuân thủ / Xây dựng / Điện - Điện tử - Điện lạnh,1,1.8308647174060309e-06
Bán hàng - Kinh doanh / Khoa học - Kỹ thuật / Bán sỉ - Bán lẻ - Quản lý cửa hàng,1,1.8308647174060309e-06
Bán hàng - Kinh doanh / Thông tin - Truyền thông - Quảng cáo / Xuất Nhập Khẩu,1,1.8308647174060309e-06
Hành chính - Thư ký / Sản xuất - Lắp ráp - Chế biến / Cơ khí - Ô tô - Tự động hóa,1,1.8308647174060309e-06
Bán sỉ - Bán lẻ - Quản lý cửa hàng / Hành chính - Thư ký / Marketing,1,1.8308647174060309e-06
IT Phần mềm / IT Phần cứng - Mạng / Bưu chính viễn thông,1,1.8308647174060309e-06
Xây dựng / Khoa học - Kỹ thuật / Thực tập sinh,1,1.8308647174060309e-06
IT Services and IT Consulting,1,1.8308647174060309e-06
Xây dựng / Vận hành - Bảo trì - Bảo dưỡng / Khoa học - Kỹ thuật,1,1.8308647174060309e-06
Quản lý tiêu chuẩn và chất lượng / An toàn lao động / Quản lý dự án,1,1.8308647174060309e-06
Vận hành - Bảo trì - Bảo dưỡng / Thông tin - Truyền thông - Quảng cáo / Điện - Điện tử - Điện lạnh,1,1.8308647174060309e-06
Quản lý tiêu chuẩn và chất lượng / Sản xuất - Lắp ráp - Chế biến / Kiến trúc - Thiết kế nội ngoại thất,1,1.8308647174060309e-06
Bán hàng - Kinh doanh / Bán sỉ - Bán lẻ - Quản lý cửa hàng / Nông - Lâm - Ngư nghiệp,1,1.8308647174060309e-06
Lao động phổ thông / Thực tập sinh / Sản xuất - Lắp ráp - Chế biến,1,1.8308647174060309e-06
Khách sạn - Nhà hàng - Du lịch / Hành chính - Thư ký / Biên phiên dịch,1,1.8308647174060309e-06
Bán hàng - Kinh doanh / Hành chính - Thư ký / Marketing,1,1.8308647174060309e-06
Y tế - Chăm sóc sức khỏe / Dược phẩm / Marketing,1,1.8308647174060309e-06
An ninh - Bảo vệ / Bất động sản / Lao động phổ thông,1,1.8308647174060309e-06
Hành chính - Thư ký / Kế toán / Chăm sóc khách hàng,1,1.8308647174060309e-06
An ninh - Bảo vệ / Khách sạn - Nhà hàng - Du lịch / Sản xuất - Lắp ráp - Chế biến,1,1.8308647174060309e-06
Cơ khí - Ô tô - Tự động hóa / Sản xuất - Lắp ráp - Chế biến / Quản lý tiêu chuẩn và chất lượng,1,1.8308647174060309e-06
Y tế - Chăm sóc sức khỏe / Giáo dục - Đào tạo / Thiết kế - Sáng tạo nghệ thuật,1,1.8308647174060309e-06
Hành chính - Thư ký / Phân tích - Thống kê dữ liệu / Kế toán,1,1.8308647174060309e-06
Nông - Lâm - Ngư nghiệp / Chăn nuôi - Thú y / Lao động phổ thông,1,1.8308647174060309e-06
Giáo dục - Đào tạo / Hành chính - Thư ký,1,1.8308647174060309e-06
Quản lý dự án / Xây dựng / Điện - Điện tử - Điện lạnh,1,1.8308647174060309e-06
IT Phần mềm / Thu mua - Kho Vận - Chuỗi cung ứng / Bán sỉ - Bán lẻ - Quản lý cửa hàng,1,1.8308647174060309e-06
Vận hành - Bảo trì - Bảo dưỡng / Điện - Điện tử - Điện lạnh / Bất động sản,1,1.8308647174060309e-06
Sản xuất - Lắp ráp - Chế biến / Xuất bản - In ấn / Quản lý tiêu chuẩn và chất lượng,1,1.8308647174060309e-06
Thu mua - Kho Vận - Chuỗi cung ứng / Phân tích - Thống kê dữ liệu / Bán sỉ - Bán lẻ - Quản lý cửa hàng,1,1.8308647174060309e-06
Hành chính - Thư ký / Thông tin - Truyền thông - Quảng cáo / Chăm sóc khách hàng,1,1.8308647174060309e-06
Thu mua - Kho Vận - Chuỗi cung ứng / Vận hành - Bảo trì - Bảo dưỡng / Sản xuất - Lắp ráp - Chế biến,1,1.8308647174060309e-06
Giáo dục - Đào tạo / Lao động phổ thông,1,1.8308647174060309e-06
Y tế - Chăm sóc sức khỏe / Nhân sự / Luật - Pháp Lý - Tuân thủ,1,1.8308647174060309e-06
Giáo dục - Đào tạo / Bán sỉ - Bán lẻ - Quản lý cửa hàng,1,1.8308647174060309e-06
Thu mua - Kho Vận - Chuỗi cung ứng / Hành chính - Thư ký / Kế toán,1,1.8308647174060309e-06
Hành chính - Thư ký / Xuất Nhập Khẩu / Kế toán,1,1.8308647174060309e-06
Tài chính - Đầu tư - Chứng Khoán / Bán hàng - Kinh doanh / Chăm sóc khách hàng,1,1.8308647174060309e-06
Khách sạn - Nhà hàng - Du lịch / Thông tin - Truyền thông - Quảng cáo / Biên phiên dịch,1,1.8308647174060309e-06
Xây dựng / Hành chính - Thư ký / Luật - Pháp Lý - Tuân thủ,1,1.8308647174060309e-06
Hành chính - Thư ký / Sản xuất - Lắp ráp - Chế biến / Thu mua - Kho Vận - Chuỗi cung ứng,1,1.8308647174060309e-06
Marketing / Bán hàng - Kinh doanh / IT Phần mềm,1,1.8308647174060309e-06
Cơ khí - Ô tô - Tự động hóa / Sản xuất - Lắp ráp - Chế biến / Lao động phổ thông,1,1.8308647174060309e-06
An toàn lao động / Biên phiên dịch / Sản xuất - Lắp ráp - Chế biến,1,1.8308647174060309e-06
Bán sỉ - Bán lẻ - Quản lý cửa hàng / IT Phần cứng - Mạng / Bán hàng - Kinh doanh,1,1.8308647174060309e-06
Thiết kế - Sáng tạo nghệ thuật / Xuất bản - In ấn / Khoa học - Kỹ thuật,1,1.8308647174060309e-06
Thu mua - Kho Vận - Chuỗi cung ứng / Dược phẩm,1,1.8308647174060309e-06
Thực phẩm - Đồ uống / Vận Tải - Lái xe - Giao nhận / Thu mua - Kho Vận - Chuỗi cung ứng,1,1.8308647174060309e-06
Quản lý tiêu chuẩn và chất lượng / Sản xuất - Lắp ráp - Chế biến / Xuất Nhập Khẩu,1,1.8308647174060309e-06
Thu mua - Kho Vận - Chuỗi cung ứng / Phân tích - Thống kê dữ liệu / Kế toán,1,1.8308647174060309e-06
Quản trị rủi ro,1,1.8308647174060309e-06
Điện - Điện tử - Điện lạnh / Cơ khí - Ô tô - Tự động hóa / Thu mua - Kho Vận - Chuỗi cung ứng,1,1.8308647174060309e-06
Kế toán / Tài chính - Đầu tư - Chứng Khoán / Bất động sản,1,1.8308647174060309e-06
Bán hàng - Kinh doanh / Thu mua - Kho Vận - Chuỗi cung ứng,1,1.8308647174060309e-06
Chăm sóc khách hàng / Khách sạn - Nhà hàng - Du lịch / Bán hàng - Kinh doanh,1,1.8308647174060309e-06
Sản xuất - Lắp ráp - Chế biến / Thu mua - Kho Vận - Chuỗi cung ứng / Phân tích - Thống kê dữ liệu,1,1.8308647174060309e-06
Tài chính - Đầu tư - Chứng Khoán / Ngân hàng / Quản lý dự án,1,1.8308647174060309e-06
Bán hàng - Kinh doanh / Dệt may - Da giày - Thời trang / Nhân sự,1,1.8308647174060309e-06
IT Phần cứng - Mạng / Vận hành - Bảo trì - Bảo dưỡng / Xây dựng,1,1.8308647174060309e-06
